"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"69842","SN 2020yef","02:31:34.307","-14:09:05.80","SN Ia","0.053","","","ATLAS, ZTF","ATLAS, ZTF","ePESSTO+","ATLAS; ZTF","ATLAS20bepv","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.003","cyan-ATLAS","2020-10-24 11:02:24.000","ATLAS_Bot1","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"69841","AT 2020yee","00:37:44.158","-06:32:25.96","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kke","PS1 - GPC1","","1","1","","21.15","w-PS1","2020-10-14 07:35:02.400","PS2_Bot1","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"69840","AT 2020yed","22:56:11.891","-01:33:41.76","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kkc","PS1 - GPC1","","1","1","","20.98","w-PS1","2020-09-12 08:51:21.600","PS2_Bot1","",""
"69839","AT 2020yec","17:29:29.193","+39:10:17.16","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kkb","PS1 - GPC1","","1","1","","20.49","i-Sloan","2020-08-29 08:12:28.800","PS2_Bot1","",""
"69838","AT 2020yeb","02:09:55.702","+15:24:52.09","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kka","PS1 - GPC1","","1","1","","20.18","w-PS1","2020-10-14 08:41:16.800","PS2_Bot1","",""
"69837","AT 2020yea","00:19:12.210","+00:23:19.30","","","","","","","","","","","","1","1","","16.9","Clear-","2020-10-24 01:47:44.448","MASTER","",""
"69836","AT 2020ydz","00:29:46.939","+04:40:55.21","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjy","PS1 - GPC1","","1","1","","21.03","w-PS1","2020-08-19 12:38:52.800","PS2_Bot1","",""
"69835","AT 2020ydy","23:01:27.780","-08:26:06.75","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjx","PS1 - GPC1","","1","1","","21.86","w-PS1","2020-07-17 12:17:16.800","PS1_Bot1","",""
"69834","AT 2020ydx","17:26:15.386","+19:57:12.42","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjw","PS1 - GPC1","","1","1","","20.98","w-PS1","2020-08-18 09:31:40.800","PS2_Bot1","",""
"69833","AT 2020ydw","02:28:57.585","-05:45:10.51","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kju","PS1 - GPC1","","1","1","","21.39","w-PS1","2020-09-13 13:45:07.200","PS2_Bot1","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"69832","AT 2020ydv","15:18:52.918","+08:46:05.60","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjs","PS1 - GPC1","","1","1","","20.9","w-PS1","2020-08-16 06:12:57.600","PS2_Bot1","",""
"69831","AT 2020ydu","23:20:42.737","+27:05:15.07","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjr","PS1 - GPC1","","1","1","","20.57","w-PS1","2020-10-14 06:27:21.600","PS2_Bot1","",""
"69830","AT 2020ydt","00:13:09.802","-00:09:30.42","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjq","PS1 - GPC1","","1","1","","20.7","i-Sloan","2020-08-13 12:08:38.400","PS2_Bot1","",""
"69829","AT 2020yds","23:44:23.824","+17:13:42.08","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjp","PS1 - GPC1","","1","1","","21.16","w-PS1","2020-09-12 07:43:40.800","PS2_Bot1","",""
"69828","AT 2020ydr","00:05:40.155","+09:39:57.91","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjo","PS1 - GPC1","","1","1","","20.98","w-PS1","2020-10-20 06:21:36.000","PS2_Bot1","",""
"69827","AT 2020ydq","17:59:07.919","+42:54:31.61","","","","","Pan-STARRS1, ATLAS","Pan-STARRS1, ATLAS","","ATLAS; Pan-STARRS1","PS20kji","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","18.89","w-PS1","2020-10-21 05:05:16.800","PS2_Bot1","",""
"69826","AT 2020ydp","00:26:48.377","-08:45:10.83","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjf","PS1 - GPC1","","1","1","","20.52","w-PS1","2020-10-20 07:29:16.800","PS2_Bot1","",""
"69825","AT 2020ydo","09:29:34.512","+10:35:22.07","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjd","PS1 - GPC1","","1","1","","20.13","w-PS1","2020-10-20 14:25:26.400","PS1_Bot1","",""
"69824","AT 2020ydn","18:47:03.058","+76:58:13.04","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kjc","PS1 - GPC1","","1","1","","19.86","i-Sloan","2020-10-23 06:33:07.200","PS1_Bot1","",""
"69823","AT 2020ydm","16:29:04.410","-60:59:48.30","","","","","MASTER","MASTER","","MASTER","MASTER OT J162904.41-605948.3","Other - Other","","1","1","","16.4","Clear-","2020-10-24 23:56:36.960","MASTER","",""
"69822","AT 2020ydl","16:20:27.500","-61:02:33.20","","","","","MASTER","MASTER","","MASTER","MASTER OT J162027.55-610233.2","Other - Other","","1","1","","10.4","Clear-","2020-10-24 23:43:31.584","MASTER","",""
"69812","AT 2020ydk","03:25:52.380","+40:44:56.10","","","","","MASTER","MASTER","","MASTER","MASTER OT J032552.38+404456.1","Other - Other","","1","1","","13.9","Clear-","2020-04-02 13:53:33.504","MASTER","",""
"69811","SN 2020ydj","05:05:12.422","-31:32:34.03","SN","0.044","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS20bepc","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","19.468","cyan-ATLAS","2020-10-23 12:54:43.200","ATLAS_Bot1","",""
"69810","AT 2020ydi","06:09:03.749","+53:55:28.09","","","","","ALeRCE","ZTF","","ZTF","ZTF20acncbfy","P48 - ZTF-Cam","","1","1","","21.0666","g-ZTF","2020-10-21 09:53:39.998","ALeRCE","",""
"69809","AT 2020ydh","16:46:20.235","+79:24:28.30","","","SDSS J164620.17+792428.8","0.063","ALeRCE","ZTF","","ZTF","ZTF20acnjfxf","P48 - ZTF-Cam","","1","1","","18.5897","r-ZTF","2020-10-24 02:43:18.002","ALeRCE","",""
"69808","AT 2020ydg","23:14:06.154","+26:52:09.82","","","SDSS J231406.05+265209.8","0.157","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20aclwvrl","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.7963","r-ZTF","2020-10-24 04:32:54.001","ALeRCE","",""
"69807","AT 2020ydf","01:12:19.272","+02:13:03.99","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20kiw","PS1 - GPC1","","1","1","","21.58","g-Sloan","2020-10-15 10:43:40.800","YSE_Bot1","",""
"69806","AT 2020yde","01:21:45.016","+02:13:37.48","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20kiy","PS1 - GPC1","","1","1","","20.77","g-Sloan","2020-10-15 10:43:40.800","YSE_Bot1","",""
"69805","AT 2020ydd","04:30:46.297","+10:50:31.20","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kiv","PS1 - GPC1","","1","1","","20.71","w-PS1","2020-10-20 10:30:43.200","PS1_Bot1","",""
"69804","AT 2020ydc","00:01:09.735","+32:23:48.99","","","LEDA 1995081","","GSNST","GSNST","","GSNST","GSNST-20ct","Other - Other","","1","1","","19.38","Clear-","2020-10-24 10:29:13.344","Kendurkar","",""
"69803","AT 2020ydb","20:14:42.170","+39:19:53.69","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20exr","Gaia - Gaia-photometric","","1","1","","16.84","G-Gaia","2020-10-23 03:14:24.000","Gaia_Bot1","",""
"69802","AT 2020yda","06:01:46.548","-23:11:50.99","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20kis","PS1 - GPC1","","1","1","","19.86","g-Sloan","2020-10-23 14:13:55.200","YSE_Bot1","",""
"69801","AT 2020ycz","16:44:07.208","+33:09:02.76","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acmhmzl","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.04","g-ZTF","2020-10-22 03:21:36.000","ZTF_Bot1","",""
"69800","AT 2020ycy","07:43:54.583","+16:46:51.04","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kim","PS1 - GPC1","","1","1","","20.23","w-PS1","2020-10-22 13:24:57.600","PS1_Bot1","",""
"69799","AT 2020ycx","03:43:33.822","-11:19:33.58","","","","","Pan-STARRS1, ZTF","Pan-STARRS1, ZTF","","Pan-STARRS1; ZTF","PS20kik","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.74","w-PS1","2020-10-20 11:42:43.200","PS1_Bot1","",""
