"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"69700","AT 2020xze","01:32:04.773","+15:30:06.83","","","WISEA J013204.59+153001.3","0.044014","ALeRCE","ZTF","","ZTF","ZTF20acmoiar","P48 - ZTF-Cam","","1","1","","20.7044","g-ZTF","2020-10-22 08:37:01.998","ALeRCE","",""
"69699","AT 2020xzd","00:54:39.769","+37:48:37.58","","","WISEA J005439.77+374839.0","","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acmlnlj","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.6445","r-ZTF","2020-10-22 05:51:59.996","ALeRCE","",""
"69698","AT 2020xzc","01:41:37.571","+07:36:29.34","","","SDSS J014137.57+073630.8","0.147","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20acmocrp","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.7686","g-ZTF","2020-10-22 08:37:43.997","ALeRCE","",""
"69697","AT 2020xzb","03:03:56.178","+49:28:59.96","","","WISEA J030356.08+492902.1","","ALeRCE","ZTF","","ZTF","ZTF20acmromh","P48 - ZTF-Cam","","1","1","","20.6611","r-ZTF","2020-10-22 09:52:44.996","ALeRCE","",""
"69696","AT 2020xza","09:53:19.972","+24:05:38.60","","","MSPM 03626","0.05279","ALeRCE","ZTF","","ZTF","ZTF20acmvwmw","P48 - ZTF-Cam","","1","1","","19.4816","g-ZTF","2020-10-22 12:09:37.999","ALeRCE","",""
"69695","AT 2020xyz","11:06:13.173","+24:21:19.62","","","MCG +04-26-027a","0.059599","ALeRCE","ZTF","","ZTF","ZTF20abjwgln","P48 - ZTF-Cam","","1","1","","19.8048","g-ZTF","2020-10-22 12:11:39.002","ALeRCE","",""
"69694","AT 2020xyy","11:35:40.287","+50:29:39.39","","","SDSS J113540.24+502939.1","0.107","ALeRCE","ZTF","","ZTF","ZTF20acmwqlt","P48 - ZTF-Cam","","1","1","","20.5822","g-ZTF","2020-10-22 12:14:20.000","ALeRCE","",""
"69693","AT 2020xyx","12:03:37.954","+48:34:25.62","","","SDSS J120337.82+483424.5","0.074","ALeRCE","ZTF","","ZTF","ZTF20acmvyar","P48 - ZTF-Cam","","1","1","","19.2973","g-ZTF","2020-10-22 12:14:20.000","ALeRCE","",""
"69692","SN 2020xyw","07:28:08.020","-62:21:28.91","SN Ia","0.010814","IC2200","","DLT40, GaiaAlerts","DLT40, GaiaAlerts","Global SN Project","DLT40; GaiaAlerts","DLT20q","Gaia - Gaia-photometric, Other - Other","FTS - FLOYDS-S","1","1","","16.5191","Clear-","2020-10-22 16:41:01.824","DLT40_bot1","","TESS-active sector/s (30,31);TESS-Sector31;TESS-Sector30"
"69691","AT 2020xyv","00:42:37.330","+41:20:51.90","","","M31","","XOSS","XOSS","","XOSS","XM41MZ","Other - Other","","1","1","","16.9","Clear-","2020-10-22 13:12:21.000","Zhang","",""
"69690","AT 2020xyu","10:50:26.234","+64:48:47.20","","","","","ZTF","ZTF","","ZTF","ZTF20aclnxgz","P48 - ZTF-Cam","","1","1","","19.32","r-ZTF","2020-10-18 12:46:12.576","ZTF_AMPEL_COMPLETE","",""
"69689","AT 2020xyt","10:44:58.359","+71:31:38.73","","","","","ZTF","ZTF","","ZTF","ZTF20ackrzto","P48 - ZTF-Cam","","1","1","","20.58","g-ZTF","2020-10-22 12:16:20.640","ZTF_AMPEL_COMPLETE","",""
"69688","AT 2020xys","06:29:56.855","-26:58:31.92","Other","0.072","","","ZTF","ZTF","ePESSTO+","ZTF","ZTF19aaabvzh","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","17.64","r-ZTF","2020-10-17 11:31:45.696","ZTF_AMPEL_COMPLETE","",""
"69687","AT 2020xyr","05:41:16.756","-07:43:00.13","","","","","ZTF","ZTF","","ZTF","ZTF20acmtslm","P48 - ZTF-Cam","","1","1","","18.89","g-ZTF","2020-10-20 10:31:10.848","ZTF_AMPEL_COMPLETE","",""
"69686","AT 2020xyq","04:10:11.200","-47:19:50.56","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20exd","Gaia - Gaia-photometric","","1","1","","17.67","G-Gaia","2020-09-22 07:00:28.800","Gaia_Bot1","","TESS-active sector/s (30,31);TESS-Sector31;TESS-Sector30"
"69685","AT 2020xyp","23:03:09.910","-13:49:53.26","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ewx","Gaia - Gaia-photometric","","1","1","","18.91","G-Gaia","2020-10-21 02:11:02.400","Gaia_Bot1","",""
"69684","AT 2020xyo","10:24:24.760","+03:22:55.85","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ewv","Gaia - Gaia-photometric","","1","1","","18.5","G-Gaia","2020-10-21 05:13:55.200","Gaia_Bot1","",""
"69683","AT 2020xyn","10:33:00.120","+04:21:16.81","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ewu","Gaia - Gaia-photometric","","1","1","","17.7","G-Gaia","2020-10-21 11:12:28.800","Gaia_Bot1","",""
"69682","AT 2020xym","21:38:55.610","+07:27:50.83","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20ewt","Gaia - Gaia-photometric","","1","1","","18.35","G-Gaia","2020-10-20 20:38:24.000","Gaia_Bot1","",""
"69681","AT 2020xyl","03:13:43.406","-23:38:50.36","","","","","ZTF","ZTF","","ZTF","ZTF20aclkymd","P48 - ZTF-Cam","","1","1","","19.35","g-ZTF","2020-10-20 09:31:24.384","ZTF_AMPEL_COMPLETE","",""
"69680","SN 2020xyk","00:20:55.734","+21:51:48.98","SN II","0.0187","","","ZTF, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","SCAT, ZTF, ePESSTO+","ATLAS; Pan-STARRS1; ZTF","ZTF20acmaaan","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM, UH88 - SNIFS","1","1","","18.69","g-ZTF","2020-10-21 08:35:31.200","ZTF_Bot1","",""
"69679","SN 2020xyj","23:06:14.830","+45:13:32.05","SN Ia","0.07","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20acixidp","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.54","r-ZTF","2020-10-14 04:22:04.800","ZTF_Bot1","",""
"69678","AT 2020xyi","01:48:01.211","-23:41:06.19","","","","","ZTF","ZTF","","ZTF","ZTF18acalfts","P48 - ZTF-Cam","","1","1","","19.7","r-ZTF","2020-10-08 10:05:08.736","ZTF_AMPEL_COMPLETE","","TESS-active sector/s (30,31);TESS-Sector31;TESS-Sector30"
"69677","SN 2020xyh","01:30:48.414","+34:48:07.31","SN Ia","0.11","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20ackdkva","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.54","g-ZTF","2020-10-16 08:44:24.288","ZTF_AMPEL_COMPLETE","",""
"69676","AT 2020xyg","00:25:45.973","+32:53:13.37","","","","","ZTF","ZTF","","ZTF","ZTF18absoiod","P48 - ZTF-Cam","","1","1","","19.62","r-ZTF","2020-10-16 07:25:34.752","ZTF_AMPEL_COMPLETE","",""
"69675","AT 2020xyf","23:21:46.924","+44:08:02.14","","","","","ZTF","ZTF","","ZTF","ZTF20aciyech","P48 - ZTF-Cam","","1","1","","19.5","r-ZTF","2020-10-22 04:45:12.384","ZTF_AMPEL_COMPLETE","",""
"69674","AT 2020xye","22:31:07.327","+36:47:42.36","","","","","ZTF","ZTF","","ZTF","ZTF20acixdcw","P48 - ZTF-Cam","","1","1","","19.45","g-ZTF","2020-10-22 04:18:16.704","ZTF_AMPEL_COMPLETE","",""
"69673","SN 2020xyd","22:03:24.747","+00:35:19.48","SN Ia","0.09171","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20ackkejs","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.32","g-ZTF","2020-10-18 04:17:04.992","ZTF_AMPEL_COMPLETE","",""
"69672","AT 2020xyc","04:02:40.120","+14:09:52.39","","","","","ZTF","ZTF","","ZTF","ZTF20ackefmn","P48 - ZTF-Cam","","1","1","","19.2091","r-ZTF","2020-10-17 08:45:36.000","ZTF_CLU_PUBLIC","",""
"69671","AT 2020xyb","22:48:56.944","-04:03:50.46","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20khe","PS1 - GPC1","","1","1","","20.48","w-PS1","2020-10-16 06:31:40.800","PS2_Bot1","",""
"69670","AT 2020xya","00:03:02.393","+33:02:59.48","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20khd","PS1 - GPC1","","1","1","","21.52","z-Sloan","2020-07-30 14:42:43.200","PS1_Bot1","",""
"69669","AT 2020xxz","22:21:29.787","+16:54:44.53","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20khc","PS1 - GPC1","","1","1","","20.94","w-PS1","2020-08-16 12:33:07.200","PS2_Bot1","",""
