2456874.84569 22 -1 5.86 237.0
2456881.90045 22 -1 5.17 532.0
2456887.87115 22 -1 4.20 267.0
2456895.84265 22 -1 4.53 408.0
2456907.80295 22 -1 3.27 605.0
2456915.75276 22 -1 4.61 289.0
2456922.78209 22 -1 4.94 415.0
2456927.73504 22 -1 9.99 0.0
2456931.70812 22 -1 4.36 263.0
2456937.70944 22 -1 4.97 622.0
2456940.72991 22 -1 6.27 501.0
2456944.70451 22 -1 4.25 348.0
2456949.71503 22 -1 5.93 228.0
2456952.64629 22 -1 5.29 298.0
2456955.66210 22 -1 4.88 263.0
2456958.68926 22 -1 4.40 336.0
2456962.74351 22 -1 4.65 453.0
2456967.59981 21.289 0.375 5.81 666.0
2456974.74149 21.722 0.347 5.48 432.0
2456978.61020 22 -1 9.99 0.0
2456983.62818 22 -1 4.36 405.0
2456987.61367 22 -1 9.99 0.0
2456993.62622 22 -1 6.19 354.0
2456996.65723 22 -1 8.83 487.0
2456999.65512 22 -1 1.42 433.0
2457003.63986 22 -1 4.42 292.0
2457007.68969 22 -1 9.99 0.0
2457010.60841 22 -1 4.09 286.0
2457016.67576 22 -1 6.23 327.0
2457019.64132 22 -1 5.89 256.0
2457022.55414 22 -1 6.41 438.0
2457025.66018 22 -1 7.67 593.0
2457030.62973 22 -1 4.49 379.0
2457035.60119 22 -1 6.19 268.0
2457040.59109 22 -1 5.77 262.0
2457044.59460 22 -1 9.99 0.0
2457048.58586 22 -1 6.45 209.0
2457053.58686 22 -1 9.99 0.0
2457060.55541 22 -1 4.46 347.0
2457066.55244 22 -1 9.99 0.0
2457071.54578 22 -1 1.37 274.0
2457078.52627 21.950 0.804 1.94 413.0
2457090.50986 22 -1 5.94 419.0
2457220.87586 22 -1 4.58 352.0
2457227.92735 22 -1 9.99 0.0
2457235.89802 22 -1 4.70 677.0
2457252.90095 20.828 0.179 9.99 0.0
2457260.85980 19.958 0.058 4.86 239.0
2457264.87511 19.852 0.071 4.43 627.0
2457268.86427 20.214 0.083 5.12 315.0
